slug,name,batch,batch_year,status,team_size,yc_top_company,ai_relation,primary_theme,subtheme,vertical,is_agent,target_customer,one_liner,total_raised_usd_m,valuation_usd_m,outcome_details,label_confidence
maitian-ai,Maitian.ai,Winter 2019,2019,Inactive,5,0,ai_native,vertical_other,retail_ecommerce_b2b,retail,0,smb,"We make $1,000 Amazon Go stores.",,,,0.7
mars-auto,Mars Auto,Winter 2019,2019,Active,15,0,ai_native,robotics,autonomous_vehicles,logistics,0,enterprise,Autonomous trucks to fully automate long-haul freight shipping,,,,0.9
medcrypt,MedCrypt,Winter 2019,2019,Active,16,0,ai_enabled,security,device_security,healthcare,0,enterprise,MedCrypt gives medical device vendors cybersecurity features in a few…,,,,0.8
meridian-industries,Meridian Industries,Summer 2019,2019,Active,6,0,ai_enabled,data_ml_ops,business_intelligence,,0,mixed_b2b,Index is the modern business intelligence platform,,,,0.6
mindset-health,Mindset Health,Summer 2019,2019,Active,35,0,ai_enabled,healthcare,digital_therapeutics,healthcare,0,consumer,Building AI therapeutics for physical health conditions like IBS.,,,,0.75
mobot,Mobot,Winter 2019,2019,Active,40,0,ai_enabled,coding_devtools,ai_testing_qa,,0,mixed_b2b,Mobot is a QA-as-a-service platform using actual mechanical robots,,,,0.75
outrival-inc,"OutRival, Inc.",Winter 2019,2019,Active,15,0,ai_native,sales_marketing,sdr_outbound_agents,,1,enterprise,"Outbound AI Agents for Education, Insurance, and Travel",,,,0.8
overview,Overview,Winter 2019,2019,Active,40,0,ai_native,vertical_other,supply_chain_manufacturing,manufacturing,0,enterprise,"Reshaping industrial quality with AI, hardware, and software",,,,0.85
pachama,Pachama,Winter 2019,2019,Acquired,85,0,ai_enabled,bio_science,earth_climate_modeling,energy,0,enterprise,Restoring nature to solve climate change.,88.2,,"Acquired by Carbon Direct on Nov 10, 2025; terms undisclosed",0.75
pair-team,Pair Team,Summer 2019,2019,Active,500,0,ai_enabled,healthcare,care_navigation,healthcare,1,enterprise,Building the safety net of the future,,,,0.8
palifer,Palifer,Summer 2019,2019,Acquired,2,0,ai_enabled,vertical_other,supply_chain_manufacturing,manufacturing,0,enterprise,Predictive maintenance models for trains and heavy industry,,,Acquired by Symboticware (mining IoT company) in June 2022; terms undisclosed,0.75
playground,Playground,Summer 2019,2019,Inactive,3,0,ai_native,creative_media,image_design_gen,,0,consumer,Make graphics like a Pro without being one,,,,0.85
predictleads,PredictLeads,Summer 2019,2019,Active,37,0,ai_enabled,sales_marketing,lead_enrichment,,0,mixed_b2b,Best in class company intelligence data. ,,,,0.8
probably-genetic,Probably Genetic,Winter 2019,2019,Active,17,0,ai_enabled,healthcare,clinical_trial_ops,healthcare,0,enterprise,Patient Intelligence Platform for Genetic Disease ,,,,0.75
prolific,Prolific,Summer 2019,2019,Active,180,0,ai_infrastructure,data_ml_ops,human_data_collection,,0,mixed_b2b,"Making diverse, high-quality data easily available to anyone, anywhere",33.4,,,0.75
pyxai,Pyxai,Winter 2019,2019,Active,5,0,ai_enabled,hr_recruiting,ai_interviewing_assessment,,0,mixed_b2b,An assessment tool that evaluates people to predict future success,,,,0.8
ramen-vr,Ramen VR,Summer 2019,2019,Active,15,0,ai_enabled,creative_media,game_dev_tools,media,0,mixed_b2b,Ramen VR is transforming game development with advanced XR + AI tools.,,,,0.6
viosera-therapeutics,ResistanceBio,Winter 2019,2019,Inactive,15,0,ai_native,bio_science,drug_discovery,science_biotech,0,enterprise,We solve drug resistance for cancer,,,,0.6
rosebud-ai,Rosebud AI,Summer 2019,2019,Active,10,0,ai_native,creative_media,game_creation,media,0,consumer,Vibe code games. ,,,,0.8
sapling-ai,Sapling.ai,Winter 2019,2019,Active,2,0,ai_native,customer_support,agent_assist,,0,mixed_b2b,Language models for enterprise applications.,,,,0.7
searchlight,Searchlight,Winter 2019,2019,Acquired,20,0,ai_enabled,hr_recruiting,quality_of_hire,,0,mixed_b2b,Talent AI improving quality of hire,20,,Acquired by Multiverse (apprenticeship unicorn) in April 2024; price not disclosed; founders became Multiverse's director of product and head of AI,0.55
shiru,Shiru,Summer 2019,2019,Active,4,0,ai_native,bio_science,protein_molecule_design,agriculture,0,enterprise,Shiru leverages ML to create proteins to feed the world sustainably. ,,,,0.85
short-story,Short Story,Summer 2019,2019,Active,120,0,ai_enabled,consumer,shopping_lifestyle,retail,0,consumer,Modern ecommerce for petite women,,,,0.7
sorting-robotics,Sorting Robotics,Winter 2019,2019,Active,12,0,ai_enabled,robotics,industrial_automation,agriculture,0,smb,We create automation technology for the cannabis industry.,,,,0.6
soteris,Soteris,Summer 2019,2019,Active,4,0,ai_enabled,vertical_other,insurance,insurance,0,enterprise,We write ML software to more accurately select & price insurance risk.,,,,0.85
spiral-genetics,Spiral Genetics,Winter 2019,2019,Inactive,7,0,ai_enabled,bio_science,genomics,science_biotech,0,enterprise,Large Scale Genomic Data Mining Software,,,,0.85
sublime-black,Sublime Black,Winter 2019,2019,Inactive,0,0,ai_enabled,security,ai_soc_secops,,0,enterprise,Automating Cyber Security Incident Response Through Artificial…,,,,0.55
superb-ai,Superb AI,Winter 2019,2019,Active,65,0,ai_infrastructure,data_ml_ops,data_labeling_annotation,,0,enterprise,Superb AI provides end-to-end computer vision MLOps platform,37,,,0.9
superorder,Superorder,Summer 2019,2019,Active,30,0,ai_enabled,vertical_other,hospitality_restaurants,hospitality,0,smb,AI customer reputation & performance management for restaurant chains.,,,,0.7
symplex,Symplex,Summer 2019,2019,Acquired,8,0,ai_native,other_ai,rl_research_lab,,0,other,Applied Reinforcement Learning Research Laboratory,,,Acquired by Scale AI (per YC listing and startup trackers); date and price undisclosed,0.5
trm-labs,TRM Labs,Summer 2019,2019,Active,400,0,ai_enabled,security,fraud_identity_detection,fintech,0,enterprise,TRM is building a safer world for billions of people.,200,1000,,0.85
tailor-ed,Tailor-ED,Winter 2019,2019,Inactive,10,0,ai_enabled,hr_recruiting,corporate_l_and_d,,0,enterprise,AI-powered corporate learning for accelerated employee growth & skill…,,,,0.8
tailornova-couturme,Tailornova/Couturme,Winter 2019,2019,Active,9,0,ai_native,vertical_other,retail_ecommerce_b2b,retail,0,smb,AI for Instantly Manufacturable Fashion,,,,0.75
taobotics,Taobotics,Winter 2019,2019,Active,11,0,ai_native,robotics,service_robots,retail,1,enterprise,Autonomous robots for retails. ,,,,0.6
taskade,Taskade,Summer 2019,2019,Active,6,0,ai_native,workflow_automation,no_code_ai_automation,,1,mixed_b2b,One prompt. One app. One living workspace for teams.,,,,0.75
tensil,Tensil,Summer 2019,2019,Inactive,2,0,ai_infrastructure,hardware_semis,ai_chips_accelerators,,0,developers,We turn machine learning models into custom hardware.,,,,0.85
traces,Traces,Summer 2019,2019,Active,10,0,ai_native,security,video_surveillance_analytics,,0,mixed_b2b,Transform your video monitoring with AI,,,,0.75
tranqui-finanzas,Tranqui Finanzas,Summer 2019,2019,Active,27,0,ai_enabled,vertical_other,fintech_banking,fintech,0,mixed_b2b,Debt Management for Latin America. ,,,,0.75
traverse-technologies,Traverse Technologies,Winter 2019,2019,Inactive,6,0,ai_enabled,vertical_other,energy_climate,energy,0,enterprise,AI driven professional engineering firm,,,,0.8
upsolve,Upsolve,Winter 2019,2019,Active,12,0,ai_enabled,consumer,personal_consumer_finance,,0,consumer,Helping low-income Americans overcome debt and rebuild credit at…,,,,0.7
vahan,Vahan,Summer 2019,2019,Active,85,0,ai_native,hr_recruiting,ai_recruiters_sourcing,,1,enterprise,AI recruiter for India's massive blue-collar workforce,,,,0.75
vendr,Vendr,Summer 2019,2019,Acquired,50,0,ai_enabled,finance_accounting,procurement_spend,,1,mixed_b2b,The AI negotiation agent to help you save money on SaaS.,216,1000,"Acquired by Vertice (procurement intelligence), announced June 1, 2026; terms undisclosed",0.85
well-principled,Well Principled,Summer 2019,2019,Active,3,0,ai_native,robotics,robot_foundation_models,,0,mixed_b2b,The neural engine for autonomous robots,,,,0.55
windsor,Windsor,Winter 2019,2019,Acquired,5,0,ai_native,creative_media,avatars_dubbing,,0,mixed_b2b,AI Powered Personalized Videos,,,"Listed as Acquired on YC directory; acquirer, date, and price not publicly disclosed. windsor.io unreachable as of Aug 2026.",0.85
yummy-future,Yummy Future,Summer 2019,2019,Active,7,0,ai_enabled,robotics,service_robots,hospitality,0,smb,We build robotic workforces for the food & beverage industry.,,,,0.75
zeta-surgical,ZETA SURGICAL,Summer 2019,2019,Active,12,0,ai_enabled,healthcare,surgical_navigation,healthcare,0,enterprise,Next-Generation Surgical Navigation and Robotics,,,,0.85
rct-studio,rct AI,Winter 2019,2019,Active,40,0,ai_native,creative_media,gaming_ai_npcs,media,0,mixed_b2b,build AI NPCs,,,,0.85
zeroheight,zeroheight,Summer 2019,2019,Active,55,0,ai_enabled,coding_devtools,design_system_docs,,0,mixed_b2b,The design system layer for coding agents,,,,0.7
64x-bio,64x Bio,Summer 2018,2018,Active,25,0,ai_enabled,bio_science,cell_line_engineering,science_biotech,0,enterprise,Enabling next generation medicines. A comprehensive platform and…,,,,0.7
acely,Acely,Winter 2018,2018,Active,30,0,ai_native,vertical_other,education,education,0,consumer,Every student's AI coach for college readiness,,,,0.9
activeloop,Activeloop,Summer 2018,2018,Active,15,0,ai_infrastructure,data_ml_ops,vector_data_infra,,0,developers,Database for AI,,,,0.9
aesthetic,Aesthetic,Summer 2018,2018,Active,4,0,ai_native,creative_media,image_design_gen,,0,mixed_b2b,Your AI-powered creative apprentice 🪄,,,,0.85
algosurg-inc,AlgoSurg Inc,Winter 2018,2018,Active,8,0,ai_native,healthcare,surgical_ai,healthcare,0,enterprise,We make AI technology for Robotic and AR Surgeries,,,,0.85
anima-app,Anima App,Summer 2018,2018,Active,20,0,ai_native,coding_devtools,prompt_to_app_builders,,0,mixed_b2b,Anima - Design Agent | AgentGrid.io - Shared drive for humans & agents,,,,0.85
askmyclass-now-soundkins,"AskMyClass, now Soundkins",Summer 2018,2018,Active,2,0,ai_enabled,vertical_other,education,education,0,smb,Audio learning assistant for teachers and students.,,,,0.7
assembly-com,Assembly,Winter 2018,2018,Active,25,0,ai_enabled,workflow_automation,client_portal_ops,,0,smb,Create remarkable client experiences,,,,0.7
beanstalk,Beanstalk,Winter 2018,2018,Active,15,0,ai_enabled,vertical_other,agriculture_food,agriculture,0,smb,"Great tasting produce, farmed around the corner",,,,0.6
bear-flag-robotics,Bear Flag Robotics,Winter 2018,2018,Acquired,10,1,ai_native,robotics,agricultural_autonomy,agriculture,0,smb,Autonomous driving technology for farm tractors.,,,Acquired by John Deere in August 2021 for $250 million.,0.9
bot-md,Bot MD,Summer 2018,2018,Active,15,0,ai_native,healthcare,clinical_assistant,healthcare,0,enterprise,AI Clinical Assistant for Doctors,,,,0.85
brainhi,BrainHi,Summer 2018,2018,Active,18,0,ai_native,voice_ai,phone_call_agents,,1,smb,Automated receptionist that answers missed calls for local businesses ,,,,0.75
clearbrain,ClearBrain,Winter 2018,2018,Acquired,10,0,ai_enabled,sales_marketing,predictive_marketing,,0,enterprise,Causal Analytics for Growth Teams,3.2,,Acquired by Amplitude in March 2020; price not disclosed,0.85
cognition-ip,Cognition IP,Winter 2018,2018,Active,12,0,ai_enabled,legal_compliance,ip_patents,legal,0,mixed_b2b,Flat-fee patent & trademark counsel with top firm results,,,,0.7
corvus-robotics,Corvus Robotics,Summer 2018,2018,Active,30,0,ai_native,robotics,industrial_warehouse_automation,logistics,1,enterprise,Autonomous drones to help warehouses scan inventory.,,,,0.85
curebase,Curebase,Summer 2018,2018,Active,27,0,ai_enabled,healthcare,clinical_trial_ops,healthcare,0,enterprise,"Modern, AI-powered clinical trial software platform.",,,,0.85
data-driven-bioscience,Data Driven Bioscience,Summer 2018,2018,Active,10,0,ai_enabled,healthcare,diagnostics,healthcare,0,enterprise,"Cancer Diagnosis 10X faster, 10X cheaper",,,,0.6
eden-2,Eden,Summer 2018,2018,Active,55,0,ai_native,healthcare,diagnostics_imaging,healthcare,0,enterprise,Developing AI to unleash diagnostic abundance.,32,,,0.9
edwin,Edwin,Winter 2018,2018,Acquired,14,0,ai_native,vertical_other,education,education,0,consumer,Edwin is virtual English tutor - an AI-powered service for learning…,,,Merged with MyBuddy.ai in March 2020 to form Buddy.ai; seed amounts never disclosed,0.85
evolve-makers-of-podcast-app-and-rest,Evolve (makers of Podcast App & Rest),Winter 2018,2018,Active,23,0,ai_native,consumer,wellness_coaching,,0,consumer,"Rest is an AI sleep coach that helps you fix your sleep for good,…",,,,0.85
fondo,Fondo,Winter 2018,2018,Active,80,0,ai_enabled,finance_accounting,bookkeeping_tax,,0,smb,"Bookkeeping, tax, & tax credits on autopilot for 2,000+ startups",10,66,,0.8
four-growers,Four Growers,Summer 2018,2018,Active,14,0,ai_enabled,robotics,agricultural_robots,agriculture,1,smb,Robots that feed the world - robotic harvesting and analytics,,,,0.85
helloverify,Helloverify,Winter 2018,2018,Active,600,0,ai_enabled,hr_recruiting,background_screening,,0,enterprise,Helloverify is a background screening platform (Checkr for India).  ,,,,0.7
inscribe,Inscribe,Summer 2018,2018,Active,35,0,ai_native,security,fraud_detection,fintech,0,enterprise,"AI Document Fraud Detection for Banks, Credit Unions & Lenders",,,,0.9
jitx,JITX,Summer 2018,2018,Active,18,0,ai_native,vertical_other,construction_engineering,manufacturing,0,mixed_b2b,Automatic circuit board design.,,,,0.6
jasper-ai,Jasper.ai,Winter 2018,2018,Active,195,0,ai_native,sales_marketing,marketing_content,,0,mixed_b2b,Jasper is a leader in creating content using Artificial Intelligence,125,1500,,0.9
jido-maps,Jido Maps,Winter 2018,2018,Acquired,6,0,ai_infrastructure,data_ml_ops,cv_model_deployment,,0,mixed_b2b,Turn your data into a deployed computer vision model,,,Acqui-hired by Roblox: jidomaps.com announced 'the Jido team is joining Roblox' (note appeared between Jan and Mar 2023) to continue 3D computer vision work; no price disclosed.,0.75
kobo360,Kobo360,Summer 2018,2018,Inactive,204,0,ai_enabled,vertical_other,logistics_freight,logistics,0,enterprise,Africa's leading supply chain technology platform. ,79,,Effectively shut down by Dec 2024 owing ~N10B to Nigerian banks; investors wrote down/exited; co-founder Obi Ozor bought back the company in March 2025 to attempt a relaunch.,0.7
kunduz,Kunduz,Summer 2018,2018,Active,85,0,ai_enabled,vertical_other,education,education,0,consumer,Kunduz provides instant answers to students' questions and makes…,,,,0.6
labelflow,LabelFlow,Summer 2018,2018,Inactive,6,0,ai_infrastructure,data_ml_ops,data_labeling_annotation,,0,mixed_b2b,GitHub for visual data,,,,0.9
leena-ai,Leena AI,Summer 2018,2018,Active,500,0,ai_native,hr_recruiting,hr_ops,,1,enterprise,We at Leena AI build a virtual assistant that answers employee's…,40,,,0.85
lemonbox,LemonBox,Summer 2018,2018,Active,20,0,ai_enabled,consumer,health_wellness_coaching,,0,consumer,"AI-generated personalized nutrition solutions, built for you daily.",,,,0.75
macromoltek,Macromoltek,Winter 2018,2018,Active,14,0,ai_enabled,bio_science,protein_design,science_biotech,0,enterprise,Computational antibody design,,,,0.9
memora-health,Memora Health,Winter 2018,2018,Acquired,115,0,ai_enabled,healthcare,patient_engagement,healthcare,0,enterprise,Digitize and Automate Complex Care Workflows,80.6,,"Acquired by Commure on Dec 20, 2024; price undisclosed",0.85
mentalhappy,MentalHappy,Summer 2018,2018,Active,7,0,ai_enabled,healthcare,clinical_mental_health,healthcare,0,mixed_b2b,Group-Therapy Platform for Providers and Health Systems,,,,0.75
mutiny,Mutiny,Summer 2018,2018,Active,20,0,ai_native,sales_marketing,marketing_content,,1,enterprise,"Your AI agent for creating anything customer-facing, in minutes.",,,,0.9
naborly,Naborly,Winter 2018,2018,Acquired,25,0,ai_enabled,vertical_other,real_estate_proptech,real_estate,0,smb,A credit bureau for the renting generation.,13.5,,"Acquired by SingleKey, October 2022; price undisclosed; Naborly platform shut down Nov 1, 2022 with customers migrated to SingleKey",0.65
nestor,Nestor,Summer 2018,2018,Active,20,0,ai_enabled,hr_recruiting,workforce_management,,0,enterprise,Skills-based talent management solutions for a dynamic workforce.,,,,0.8
nuvocargo,Nuvocargo,Winter 2018,2018,Active,100,0,ai_enabled,vertical_other,logistics_freight,logistics,1,enterprise,Your AI partner for North America truckload freight,74.3,250,,0.85
observant-ai,Observant AI,Winter 2018,2018,Active,5,0,ai_enabled,vertical_other,logistics_freight,logistics,0,smb,iPhone-based driver monitoring for commercial fleets.,,,,0.7
observe-ai,Observe.AI,Winter 2018,2018,Active,240,0,ai_native,customer_support,agent_assist_qa,,0,enterprise,Contact center AI platform.,213,,,0.9
